confirmed,id,date,name,severity,service,target,desc,status,hostnames,comments,owner,os,resolution,refs,easeofresolution,web_vulnerability,data,website,path,status_code,request,response,method,params,pname,query,cve,cvss2_vector_string,cvss2_base_score,cvss3_vector_string,cvss3_base_score,cvss4_vector_string,cvss4_base_score,cwe,policyviolations,external_id,impact_confidentiality,impact_integrity,impact_availability,impact_accountability,update_date,host_id,host_description,mac,host_owned,host_creator_id,host_date,host_update_date,service_id,service_name,service_description,service_owned,port,protocol,summary,version,service_status,service_creator_id,service_date,service_update_date,service_parent_id
False,26905,2025-05-28T15:13:23.231023+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.46,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,[],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 99e6e87f-400b-4107-92cc-12979d3e37de

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:23.231028+00:00,5523,,,False,1,2025-05-28 15:13:23.165207,2025-05-28 15:13:30.664420,7244,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:23.202127,2025-05-28 15:13:23.202133,5523
False,26893,2025-05-28T15:13:23.121793+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.162,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-mms-my00003b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id cc4fb9e5-8556-437e-a0c7-29c12634094d

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:23.121799+00:00,5519,,,False,1,2025-05-28 15:13:23.057380,2025-05-28 15:13:30.658956,7240,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:23.094110,2025-05-28 15:13:23.094116,5519
False,24660,2025-05-28T15:13:07.917272+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.31,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-inv-mg00012c.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 49ede8a1-065e-43e2-adaf-1a111e94403e

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:07.917279+00:00,5045,,,False,1,2025-05-28 15:13:07.852732,2025-05-28 15:13:28.328628,6727,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:07.889346,2025-05-28 15:13:07.889352,5045
False,25172,2025-05-28T15:13:11.466428+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.136.142,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-crm-my00043b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 926892fd-b2ab-49ab-920e-a92a620d9c06

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:11.466434+00:00,5146,,,False,1,2025-05-28 15:13:11.403201,2025-05-28 15:13:28.762549,6845,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:11.439905,2025-05-28 15:13:11.439914,5146
False,25196,2025-05-28T15:13:11.631295+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.91,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['mms-my00046v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id fdd896bf-787c-4d05-b578-bc0f898636f5

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:11.631300+00:00,5151,,,False,1,2025-05-28 15:13:11.568027,2025-05-28 15:13:28.840394,6851,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:11.605663,2025-05-28 15:13:11.605671,5151
False,25348,2025-05-28T15:13:12.616507+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.113,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['hl-mms-my00054a.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id ef2e0625-9dea-47d4-9721-86c6a47621ee

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:12.616513+00:00,5182,,,False,1,2025-05-28 15:13:12.553856,2025-05-28 15:13:29.055057,6890,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:12.586519,2025-05-28 15:13:12.586525,5182
False,26040,2025-05-28T15:13:17.021941+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.78,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-mms-my00042b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id d4879e55-bcef-456c-87ba-f8f72921b8f2

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:17.021946+00:00,5324,,,False,1,2025-05-28 15:13:16.963699,2025-05-28 15:13:29.827219,7034,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:16.999148,2025-05-28 15:13:16.999154,5324
False,23895,2025-05-28T15:13:00.911926+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.34,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['sme-db-03.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 350df561-78d9-4a6a-ad59-35f1b3578023

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:00.911932+00:00,4894,,,False,1,2025-05-28 15:13:00.750602,2025-05-28 15:13:27.192817,6509,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:00.880077,2025-05-28 15:13:00.880087,4894
False,26057,2025-05-28T15:13:17.153982+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.82,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['mms-my00043v.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 5e09680f-af32-4fdd-beeb-3c706c4c32e8

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:17.153990+00:00,5326,,,False,1,2025-05-28 15:13:17.083001,2025-05-28 15:13:29.835608,7037,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:17.128386,2025-05-28 15:13:17.128393,5326
False,23871,2025-05-28T15:13:00.409847+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.55,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['inv-db-08.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 00019a41-1815-4757-8e1d-e962e693b980

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:00.409854+00:00,4891,,,False,1,2025-05-28 15:13:00.262025,2025-05-28 15:13:27.165905,6500,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:00.380383,2025-05-28 15:13:00.380390,4891
False,26612,2025-05-28T15:13:20.894385+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.143,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,[],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 41c75c73-7e76-4209-b6e8-05a351de0a69

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:20.894390+00:00,5450,,,False,1,2025-05-28 15:13:20.841883,2025-05-28 15:13:30.405205,7168,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:20.869865,2025-05-28 15:13:20.869872,5450
False,25288,2025-05-28T15:13:12.231762+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,10.64.192.156,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-mms-my00067b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id cabdae0d-34cd-445b-8017-76042f5cb691

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:12.231767+00:00,5169,,,False,1,2025-05-28 15:13:12.169642,2025-05-28 15:13:28.945207,6875,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:12.205283,2025-05-28 15:13:12.205290,5169
False,26799,2025-05-28T15:13:22.214887+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.194.143,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-qth-my00029b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 6629f7e3-87c6-4981-a8bd-e035dac66d75

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:22.214893+00:00,5492,,,False,1,2025-05-28 15:13:22.150768,2025-05-28 15:13:30.571771,7212,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:22.184210,2025-05-28 15:13:22.184215,5492
False,24358,2025-05-28T15:13:05.621637+00:00,Weak Key Exchange (KEX) Algorithm(s) Supported (SSH),med,status:open - protocol:tcp - name:ssh - summary:(22/tcp) ssh - version: - ports:22,172.16.193.193,"The remote SSH server is configured to allow / support weak key exchange (KEX) algorithm(s). - 1024-bit MODP group / prime KEX algorithms: Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key exchange. Practitioners believed this was safe as long as new key exchange messages were generated for every connection. However, the first step in the number field sieve-the most efficient algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime. A nation-state can break a 1024-bit prime.",open,['pv-asb-rd00001b.misaonline.local'],[],faraday,Linux Kernel,"Disable the reported weak KEX algorithm(s) - 1024-bit MODP group / prime KEX algorithms: Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","[{'name': 'cpe:/a:ietf:secure_shell_protocol', 'type': 'other'}, {'name': 'https://weakdh.org/sysadmin.html', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc9142#name-summary-guidance-for-implem', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc6194', 'type': 'other'}, {'name': 'https://www.rfc-editor.org/rfc/rfc4253#section-6.5', 'type': 'other'}]",,False,"
id 600e38cf-6798-43d3-b93a-9d3ed61b5bf9

Impact: An attacker can quickly break individual connections.",,,,,,,,,,[],,,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.3,,,[],[],OPENVAS-1.3.6.1.4.1.25623.1.0.150713,False,False,False,False,2025-05-28T15:13:05.621643+00:00,4983,,,False,1,2025-05-28 15:13:05.563472,2025-05-28 15:13:27.561489,6647,ssh,,False,22,tcp,(22/tcp) ssh,,open,1,2025-05-28 15:13:05.595552,2025-05-28 15:13:05.595557,4983
